,support,itemsets
37,0.15384615384615385,"frozenset({'trikatu', 'abies spectabilis', 'cuminum cyminum', 'plectranthus vettiveroides'})"
662,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'myristica fragrans', 'milk'})"
636,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'honey', 'milk'})"
637,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'cuminum cyminum', 'milk'})"
638,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'milk', 'plectranthus vettiveroides'})"
639,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'abies spectabilis', 'milk'})"
640,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'milk', 'trikatu'})"
641,0.15384615384615385,"frozenset({'nei', 'milk', 'myristica fragrans', 'saccharum officinarum'})"
642,0.15384615384615385,"frozenset({'nei', 'milk', 'saccharum officinarum', 'honey'})"
643,0.15384615384615385,"frozenset({'nei', 'milk', 'saccharum officinarum', 'cuminum cyminum'})"
644,0.15384615384615385,"frozenset({'nei', 'milk', 'saccharum officinarum', 'plectranthus vettiveroides'})"
645,0.15384615384615385,"frozenset({'nei', 'milk', 'abies spectabilis', 'saccharum officinarum'})"
646,0.15384615384615385,"frozenset({'nei', 'trikatu', 'saccharum officinarum', 'milk'})"
647,0.15384615384615385,"frozenset({'nei', 'milk', 'myristica fragrans', 'honey'})"
648,0.15384615384615385,"frozenset({'nei', 'milk', 'myristica fragrans', 'cuminum cyminum'})"
649,0.15384615384615385,"frozenset({'nei', 'milk', 'myristica fragrans', 'plectranthus vettiveroides'})"
650,0.15384615384615385,"frozenset({'nei', 'milk', 'abies spectabilis', 'myristica fragrans'})"
651,0.15384615384615385,"frozenset({'nei', 'trikatu', 'myristica fragrans', 'milk'})"
652,0.15384615384615385,"frozenset({'nei', 'milk', 'cuminum cyminum', 'honey'})"
653,0.15384615384615385,"frozenset({'nei', 'milk', 'honey', 'plectranthus vettiveroides'})"
654,0.15384615384615385,"frozenset({'nei', 'milk', 'abies spectabilis', 'honey'})"
655,0.15384615384615385,"frozenset({'nei', 'trikatu', 'honey', 'milk'})"
656,0.15384615384615385,"frozenset({'nei', 'milk', 'cuminum cyminum', 'plectranthus vettiveroides'})"
657,0.15384615384615385,"frozenset({'nei', 'milk', 'abies spectabilis', 'cuminum cyminum'})"
658,0.15384615384615385,"frozenset({'nei', 'trikatu', 'cuminum cyminum', 'milk'})"
659,0.15384615384615385,"frozenset({'nei', 'milk', 'abies spectabilis', 'plectranthus vettiveroides'})"
660,0.15384615384615385,"frozenset({'nei', 'trikatu', 'milk', 'plectranthus vettiveroides'})"
635,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'myristica fragrans', 'milk'})"
634,0.15384615384615385,"frozenset({'nei', 'syzygium aromaticum', 'saccharum officinarum', 'milk'})"
425,0.15384615384615385,"frozenset({'nei', 'trikatu', 'abies spectabilis', 'plectranthus vettiveroides'})"
411,0.15384615384615385,"frozenset({'nei', 'abies spectabilis', 'myristica fragrans', 'cuminum cyminum'})"
400,0.15384615384615385,"frozenset({'nei', 'saccharum officinarum', 'cuminum cyminum', 'plectranthus vettiveroides'})"
401,0.15384615384615385,"frozenset({'nei', 'abies spectabilis', 'saccharum officinarum', 'cuminum cyminum'})"
402,0.15384615384615385,"frozenset({'nei', 'trikatu', 'saccharum officinarum', 'cuminum cyminum'})"
403,0.15384615384615385,"frozenset({'nei', 'abies spectabilis', 'saccharum officinarum', 'plectranthus vettiveroides'})"
404,0.15384615384615385,"frozenset({'nei', 'trikatu', 'saccharum officinarum', 'plectranthus vettiveroides'})"
405,0.15384615384615385,"frozenset({'nei', 'trikatu', 'abies spectabilis', 'saccharum officinarum'})"
406,0.15384615384615385,"frozenset({'nei', 'myristica fragrans', 'honey', 'cuminum cyminum'})"
407,0.15384615384615385,"frozenset({'nei', 'myristica fragrans', 'honey', 'plectranthus vettiveroides'})"
408,0.15384615384615385,"frozenset({'nei', 'abies spectabilis', 'myristica fragrans', 'honey'})"
