,support,itemsets
240,0.15384615384615385,"frozenset({'myristica fragrans', 'honey', 'cuminum cyminum', 'abies spectabilis'})"
410,0.15384615384615385,"frozenset({'trikatu', 'saccharum officinarum', 'abies spectabilis', 'milk'})"
384,0.15384615384615385,"frozenset({'plectranthus vettiveroides', 'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis'})"
385,0.15384615384615385,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis', 'milk'})"
386,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'cuminum cyminum', 'abies spectabilis'})"
387,0.15384615384615385,"frozenset({'trikatu', 'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis'})"
388,0.15384615384615385,"frozenset({'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis', 'nei'})"
389,0.15384615384615385,"frozenset({'nigella sativa', 'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis'})"
390,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'saccharum officinarum', 'cuminum cyminum', 'abies spectabilis'})"
391,0.15384615384615385,"frozenset({'plectranthus vettiveroides', 'cuminum cyminum', 'abies spectabilis', 'milk'})"
392,0.15384615384615385,"frozenset({'plectranthus vettiveroides', 'syzygium aromaticum', 'cuminum cyminum', 'abies spectabilis'})"
393,0.15384615384615385,"frozenset({'trikatu', 'plectranthus vettiveroides', 'cuminum cyminum', 'abies spectabilis'})"
394,0.15384615384615385,"frozenset({'plectranthus vettiveroides', 'cuminum cyminum', 'abies spectabilis', 'nei'})"
395,0.15384615384615385,"frozenset({'syzygium aromaticum', 'cuminum cyminum', 'abies spectabilis', 'milk'})"
396,0.15384615384615385,"frozenset({'trikatu', 'cuminum cyminum', 'abies spectabilis', 'milk'})"
397,0.15384615384615385,"frozenset({'nei', 'cuminum cyminum', 'abies spectabilis', 'milk'})"
398,0.15384615384615385,"frozenset({'trikatu', 'syzygium aromaticum', 'cuminum cyminum', 'abies spectabilis'})"
399,0.15384615384615385,"frozenset({'syzygium aromaticum', 'cuminum cyminum', 'abies spectabilis', 'nei'})"
400,0.15384615384615385,"frozenset({'trikatu', 'cuminum cyminum', 'abies spectabilis', 'nei'})"
401,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'nigella sativa', 'cuminum cyminum', 'abies spectabilis'})"
402,0.15384615384615385,"frozenset({'nigella sativa', 'costus speciosus', 'saccharum officinarum', 'abies spectabilis'})"
403,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'costus speciosus', 'saccharum officinarum', 'abies spectabilis'})"
404,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'nigella sativa', 'costus speciosus', 'abies spectabilis'})"
405,0.15384615384615385,"frozenset({'saccharum officinarum', 'plectranthus vettiveroides', 'abies spectabilis', 'milk'})"
406,0.15384615384615385,"frozenset({'saccharum officinarum', 'syzygium aromaticum', 'plectranthus vettiveroides', 'abies spectabilis'})"
407,0.15384615384615385,"frozenset({'trikatu', 'saccharum officinarum', 'plectranthus vettiveroides', 'abies spectabilis'})"
408,0.15384615384615385,"frozenset({'saccharum officinarum', 'plectranthus vettiveroides', 'abies spectabilis', 'nei'})"
383,0.15384615384615385,"frozenset({'glycyrrhiza glabra', 'costus speciosus', 'cuminum cyminum', 'abies spectabilis'})"
382,0.15384615384615385,"frozenset({'nigella sativa', 'costus speciosus', 'cuminum cyminum', 'abies spectabilis'})"
381,0.15384615384615385,"frozenset({'saccharum officinarum', 'costus speciosus', 'cuminum cyminum', 'abies spectabilis'})"
367,0.15384615384615385,"frozenset({'nei', 'myristica fragrans', 'saccharum officinarum', 'milk'})"
356,0.15384615384615385,"frozenset({'nei', 'myristica fragrans', 'cuminum cyminum', 'milk'})"
357,0.15384615384615385,"frozenset({'myristica fragrans', 'syzygium aromaticum', 'cuminum cyminum', 'trikatu'})"
358,0.15384615384615385,"frozenset({'myristica fragrans', 'syzygium aromaticum', 'cuminum cyminum', 'nei'})"
359,0.15384615384615385,"frozenset({'myristica fragrans', 'cuminum cyminum', 'trikatu', 'nei'})"
360,0.15384615384615385,"frozenset({'myristica fragrans', 'costus speciosus', 'syzygium aromaticum', 'glycyrrhiza glabra'})"
361,0.15384615384615385,"frozenset({'myristica fragrans', 'saccharum officinarum', 'plectranthus vettiveroides', 'milk'})"
362,0.15384615384615385,"frozenset({'myristica fragrans', 'saccharum officinarum', 'syzygium aromaticum', 'plectranthus vettiveroides'})"
363,0.15384615384615385,"frozenset({'myristica fragrans', 'saccharum officinarum', 'trikatu', 'plectranthus vettiveroides'})"
364,0.15384615384615385,"frozenset({'myristica fragrans', 'saccharum officinarum', 'plectranthus vettiveroides', 'nei'})"
365,0.15384615384615385,"frozenset({'myristica fragrans', 'saccharum officinarum', 'syzygium aromaticum', 'milk'})"
366,0.15384615384615385,"frozenset({'myristica fragrans', 'saccharum officinarum', 'trikatu', 'milk'})"
